,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,297.27,0,297.36,538,297.48,25.9,297.59,15.3,297.72,30.1,297.87,58.424,298.01,67.0,298.14,24.00,298.26,0.56,298.39,0.00,298.52,0,298.66,0.44016,
,298.79,0,298.88,539,299.01,25.9,299.10,14.9,299.23,30.4,299.36,58.364,299.49,67.0,299.62,24.00,299.74,0.56,299.87,0.00,300.00,0,300.13,0.44525,
,300.26,0,300.35,541,300.47,25.9,300.58,14.9,300.71,30.7,300.86,58.424,300.99,67.0,301.12,24.00,301.26,0.56,301.38,0.00,301.53,0,301.67,0.44763,
,301.78,0,301.91,542,302.00,25.5,302.13,15.3,302.24,30.7,302.39,58.364,302.53,67.0,302.66,24.00,302.80,0.56,302.94,0.00,303.10,0,303.23,0.44525,
,303.34,0,303.47,544,303.57,25.1,303.69,15.3,303.80,30.8,303.95,58.504,304.10,67.0,304.22,24.00,304.36,0.56,304.49,0.00,304.64,0,304.78,0.45105,
,304.90,0,305.00,545,305.12,25.1,305.21,14.9,305.36,29.6,305.49,58.304,305.63,67.0,305.77,24.00,305.89,0.56,306.02,0.00,306.15,0,306.29,0.44742,
,306.40,0,306.53,547,306.62,25.1,306.74,15.3,306.86,30.8,306.99,58.424,307.13,67.0,307.26,24.00,307.39,0.57,307.51,0.00,307.65,0,307.79,0.45715,
,307.90,0,308.02,548,308.12,25.9,308.24,15.3,308.35,30.3,308.49,58.424,308.63,67.0,308.76,24.00,308.88,0.57,309.01,0.00,309.16,0,309.28,0.45224,
,309.39,0,309.49,550,309.58,25.9,309.68,15.3,309.79,30.7,309.94,58.424,310.09,67.4,310.21,24.00,310.36,0.57,310.49,0.00,310.64,0,310.78,0.45224,
,310.89,0,311.02,551,311.11,25.5,311.23,14.9,311.36,30.3,311.50,58.424,311.64,67.4,311.77,24.00,311.89,0.56,312.02,0.00,312.15,0,312.29,0.45346,
,312.42,0,312.51,553,312.64,25.9,312.73,14.9,312.86,29.7,313.01,58.364,313.15,67.0,313.28,24.00,313.40,0.55,313.53,0.00,313.66,0,313.80,0.45831,
,313.92,0,314.04,554,314.14,25.1,314.26,14.9,314.38,31.0,314.51,58.364,314.65,67.4,314.78,24.00,314.90,0.55,315.03,0.00,315.16,0,315.30,0.45831,
,315.41,0,315.54,556,315.63,25.9,315.76,14.9,315.87,30.0,316.01,58.364,316.15,67.0,316.28,24.00,316.40,0.56,316.53,0.00,316.66,0,316.80,0.46313,
,316.91,0,317.04,557,317.13,25.9,317.26,14.9,317.37,30.1,317.50,58.364,317.63,67.4,317.76,24.00,317.89,0.55,318.01,0.00,318.15,0,318.29,0.46072,
,318.41,0,318.51,559,318.63,25.1,318.73,14.9,318.86,29.6,318.99,58.424,319.13,67.4,319.26,24.00,319.38,0.57,319.51,0.00,319.65,0,319.79,0.45709,
,319.92,0,320.01,560,320.14,25.5,320.23,14.9,320.36,30.0,320.50,58.484,320.64,67.4,320.76,24.00,320.88,0.57,321.01,0.00,321.15,0,321.29,0.46555,
,321.42,0,321.51,562,321.63,25.5,321.75,14.9,321.87,30.8,322.00,58.544,322.13,67.4,322.26,24.00,322.39,0.56,322.51,0.00,322.65,0,322.79,0.46667,
,322.92,0,323.01,563,323.14,24.7,323.23,14.9,323.36,29.6,323.49,58.544,323.63,67.4,323.76,24.00,323.89,0.55,324.01,0.00,324.15,0,324.29,0.46918,
,324.42,0,324.51,565,324.64,23.5,324.73,14.9,324.86,28.4,324.99,58.484,325.13,67.4,325.26,24.00,325.39,0.53,325.51,0.00,325.64,0,325.77,0.48676,
,325.88,0,325.98,566,326.08,24.7,326.19,14.9,326.34,30.5,326.46,58.484,326.61,67.4,326.72,24.00,326.86,0.55,327.00,0.00,327.14,0,327.27,0.47867,
,327.38,0,327.51,568,327.60,24.7,327.73,14.9,327.86,29.7,327.99,58.484,328.13,67.4,328.26,24.00,328.38,0.57,328.51,0.00,328.64,0,328.77,0.47501,
,328.88,0,329.00,569,329.10,25.5,329.22,14.9,329.33,29.8,329.45,58.364,329.59,67.4,329.69,24.00,329.84,0.56,329.94,0.00,330.11,0,330.23,0.47977,
,330.36,0,330.47,571,330.59,25.1,330.68,14.9,330.81,30.2,330.95,58.364,331.09,67.4,331.22,24.00,331.38,0.57,331.52,0.00,331.65,0,331.79,0.48007,
,331.90,0,332.03,572,332.12,25.1,332.25,14.9,332.37,30.2,332.51,58.284,332.65,67.9,332.78,24.00,332.90,0.57,333.03,0.00,333.16,0,333.30,0.48248,
,333.43,0,333.52,574,333.65,25.1,333.74,14.9,333.87,29.6,334.01,58.304,334.15,67.9,334.28,24.00,334.40,0.57,334.53,0.00,334.66,0,334.78,0.48810,
,334.91,0,335.00,575,335.13,25.9,335.22,14.9,335.36,30.0,335.50,58.304,335.64,67.9,335.77,24.00,335.89,0.57,336.02,0.00,336.17,0,336.31,0.48730,
,336.43,0,336.53,577,336.65,25.1,336.75,15.3,336.87,29.8,337.01,58.344,337.15,67.9,337.28,24.00,337.40,0.56,337.53,0.00,337.66,0,337.80,0.49167,
,337.93,0,338.02,578,338.15,25.9,338.24,15.3,338.36,30.4,338.51,58.424,338.65,67.9,338.78,24.00,338.91,0.56,339.05,0.00,339.20,0,339.34,0.48853,
,339.47,0,339.56,580,339.68,25.1,339.78,15.3,339.90,30.7,340.04,58.364,340.19,67.9,340.31,24.00,340.44,0.57,340.56,0.00,340.69,0,340.83,0.49216,
,340.96,0,341.05,581,341.18,25.1,341.27,15.3,341.40,30.2,341.54,58.284,341.68,67.9,341.81,24.00,341.93,0.56,342.06,0.00,342.19,0,342.33,0.49094,
,342.46,0,342.55,583,342.68,25.1,342.77,15.3,342.90,30.6,343.03,58.284,343.16,67.9,343.29,24.00,343.41,0.56,343.54,0.00,343.67,0,343.80,0.49942,
,343.90,0,343.99,584,344.11,25.5,344.21,15.3,344.32,30.3,344.45,58.284,344.59,67.9,344.72,24.00,344.88,0.56,345.02,0.00,345.17,0,345.31,0.49942,
,345.44,0,345.53,586,345.65,25.1,345.75,15.3,345.87,30.4,346.01,58.344,346.15,67.9,346.28,24.00,346.41,0.57,346.53,0.00,346.66,0,346.80,0.50305,
,346.93,0,347.02,587,347.15,25.5,347.24,15.3,347.37,30.2,347.50,58.364,347.63,67.9,347.76,24.00,347.88,0.56,348.01,0.00,348.14,0,348.27,0.51074,
,348.39,0,348.49,589,348.61,25.1,348.71,15.3,348.85,30.3,348.97,58.424,349.12,67.9,349.24,24.00,349.37,0.57,349.49,0.00,349.63,0,349.77,0.50546,
,349.87,0,349.99,590,350.09,25.1,350.22,14.9,350.32,30.5,350.45,58.424,350.58,67.9,350.69,24.00,350.82,0.57,350.94,0.00,351.08,0,351.20,0.50909,
,351.30,0,351.40,592,351.49,25.9,351.61,15.3,351.72,30.4,351.89,58.544,352.03,67.9,352.17,24.00,352.30,0.57,352.45,0.00,352.61,0,352.73,0.51028,
,352.86,0,352.99,593,353.10,25.5,353.21,14.9,353.30,29.9,353.44,58.544,353.56,67.9,353.68,24.00,353.80,0.56,353.93,0.00,354.07,0,354.21,0.51514,
,354.34,0,354.43,595,354.56,25.5,354.65,14.9,354.78,29.8,354.91,58.544,355.05,68.3,355.18,24.00,355.31,0.55,355.43,0.00,355.57,0,355.71,0.51788,
,355.84,0,355.93,596,356.05,24.7,356.15,14.9,356.26,30.2,356.39,58.404,356.52,68.3,356.65,24.00,356.77,0.58,356.90,0.00,357.03,0,357.16,0.52118,
,357.27,0,357.40,598,357.49,23.1,357.61,15.3,357.71,27.6,357.86,58.424,357.97,68.3,358.10,24.00,358.21,0.58,358.35,0.00,358.47,0,358.61,0.53403,
,358.69,0,358.78,599,358.88,24.3,359.00,14.9,359.15,30.1,359.30,58.364,359.43,68.3,359.57,24.00,359.71,0.57,359.83,0.00,359.96,0,360.10,0.52756,
,360.23,0,360.32,601,360.45,25.1,360.54,14.9,360.67,30.4,360.80,58.344,360.94,68.3,361.07,24.00,361.20,0.56,361.32,0.00,361.46,0,361.60,0.52740,
,361.73,0,361.82,602,361.94,24.7,362.04,14.9,362.15,29.7,362.28,58.364,362.41,68.3,362.54,24.00,362.66,0.56,362.80,0.00,362.95,0,363.08,0.52979,
,363.19,0,363.30,604,363.39,25.9,363.51,14.9,363.64,30.2,363.80,58.364,363.92,68.3,364.04,24.00,364.18,0.56,364.32,0.00,364.47,0,364.61,0.53336,
,364.73,0,364.83,605,364.95,25.5,365.08,14.9,365.19,30.2,365.34,58.424,365.48,68.3,365.63,24.00,365.76,0.56,365.90,0.00,366.04,0,366.19,0.53448,
,366.30,0,366.42,607,366.51,25.5,366.64,14.9,366.76,30.3,366.90,58.424,367.04,68.3,367.18,24.00,367.31,0.55,367.44,0.00,367.57,0,367.72,0.54169,
,367.83,0,367.95,608,368.04,25.1,368.17,14.9,368.28,30.0,368.42,58.484,368.56,68.3,368.69,24.00,368.82,0.55,368.94,0.00,369.08,0,369.21,0.53812,
,369.33,0,369.45,610,369.54,25.1,369.67,14.9,369.78,30.1,369.91,58.484,370.05,68.3,370.18,24.00,370.31,0.56,370.43,0.00,370.57,0,370.71,0.54764,
,370.82,0,370.95,611,371.04,25.1,371.17,14.9,371.28,30.4,371.41,58.544,371.55,68.3,371.69,24.00,371.81,0.57,371.94,0.00,372.07,0,372.21,0.54172,
,372.32,0,372.45,613,372.54,25.5,372.66,14.9,372.76,29.8,372.89,58.604,373.02,68.3,373.15,24.00,373.28,0.56,373.40,0.00,373.53,0,373.66,0.54883,
,373.79,0,373.88,614,373.97,25.1,374.10,14.9,374.21,30.0,374.35,58.604,374.49,68.3,374.63,24.00,374.76,0.55,374.88,0.00,375.02,0,375.16,0.55002,
,375.26,0,375.36,616,375.47,25.5,375.60,14.9,375.71,30.1,375.84,58.404,375.97,68.3,376.09,24.00,376.21,0.57,376.34,0.00,376.48,0,376.63,0.56073,
,376.71,0,376.80,617,376.91,25.1,376.99,14.9,377.12,29.9,377.23,58.424,377.37,68.3,377.48,24.00,377.61,0.56,377.74,0.00,377.89,0,378.03,0.55478,
,378.16,0,378.25,619,378.38,25.1,378.50,15.3,378.63,30.1,378.77,58.404,378.90,68.3,379.03,24.00,379.15,0.56,379.28,0.00,379.41,0,379.55,0.55261,
,379.67,0,379.79,620,379.88,25.5,380.01,14.9,380.14,29.7,380.27,58.404,380.40,68.3,380.52,24.00,380.65,0.56,380.78,0.00,380.91,0,381.05,0.55954,
,381.16,0,381.29,622,381.38,24.7,381.51,15.3,381.63,30.0,381.77,58.484,381.91,68.3,382.05,24.00,382.16,0.56,382.29,0.00,382.43,0,382.56,0.56470,
,382.66,0,382.79,623,382.88,25.1,383.02,15.3,383.14,29.8,383.29,58.484,383.43,68.3,383.57,24.00,383.71,0.56,383.84,0.00,383.98,0,384.13,0.56668,
,384.23,0,384.36,625,384.45,25.1,384.58,15.3,384.69,29.8,384.82,58.544,384.96,68.8,385.09,24.00,385.22,0.56,385.34,0.00,385.48,0,385.63,0.57263,
,385.73,0,385.86,626,385.95,24.7,386.07,15.3,386.19,30.0,386.32,58.564,386.46,68.3,386.59,24.00,386.72,0.56,386.84,0.00,386.97,0,387.13,0.57263,
,387.23,0,387.35,628,387.45,25.1,387.57,15.3,387.69,29.6,387.82,58.624,387.96,68.8,388.09,24.00,388.22,0.56,388.34,0.00,388.48,0,388.63,0.57382,
,388.73,0,388.85,629,388.95,24.7,389.07,14.9,389.19,30.1,389.32,58.604,389.44,68.8,389.57,24.00,389.70,0.56,389.82,0.00,389.97,0,390.11,0.57858,
,390.21,0,390.30,631,390.40,25.1,390.52,14.9,390.63,30.2,390.76,58.544,390.90,68.8,391.04,24.00,391.17,0.56,391.30,0.00,391.45,0,391.60,0.57739,
,391.72,0,391.81,632,391.94,24.7,392.03,14.9,392.16,30.1,392.31,58.544,392.45,68.8,392.59,24.00,392.72,0.56,392.86,0.00,393.00,0,393.14,0.58215,
,393.26,0,393.36,634,393.47,24.7,393.57,14.9,393.68,29.6,393.83,58.484,393.96,68.8,394.07,24.00,394.20,0.55,394.32,0.00,394.46,0,394.58,0.58453,
,394.69,0,394.80,635,394.92,25.1,395.05,14.9,395.16,30.2,395.31,58.484,395.46,68.8,395.59,24.00,395.73,0.57,395.88,0.00,396.01,0,396.16,0.58929,
,396.27,0,396.41,637,396.50,25.1,396.62,14.9,396.76,29.9,396.91,58.424,397.05,68.8,397.18,24.00,397.32,0.55,397.44,0.00,397.57,0,397.72,0.58810,
,397.85,0,397.94,638,398.06,25.1,398.15,15.3,398.28,30.2,398.42,58.424,398.56,68.8,398.69,24.00,398.82,0.56,398.94,0.00,399.07,0,399.22,0.59167,
,399.36,0,399.44,640,399.56,25.5,399.66,15.3,399.79,30.1,399.93,58.424,400.08,68.8,400.20,24.00,400.32,0.56,400.45,0.00,400.58,0,400.71,0.59525,
,400.80,0,400.93,641,401.02,24.7,401.15,15.3,401.26,29.8,401.40,58.424,401.54,68.8,401.67,24.00,401.79,0.54,401.91,0.00,402.05,0,402.18,0.59525,
,402.27,0,402.40,643,402.49,25.5,402.61,14.9,402.73,29.8,402.87,58.484,402.99,68.8,403.12,24.00,403.23,0.56,403.37,0.00,403.49,0,403.64,0.59882,
,403.74,0,403.86,644,403.97,25.1,404.07,15.3,404.21,30.0,404.34,58.544,404.49,68.8,404.63,24.00,404.76,0.56,404.90,0.00,405.05,0,405.19,0.60001,
,405.31,0,405.41,646,405.53,24.7,405.63,15.3,405.75,29.7,405.90,58.484,406.05,68.8,406.18,24.00,406.30,0.55,406.44,0.00,406.59,0,406.73,0.60596,
,406.85,0,406.97,647,407.06,25.1,407.19,15.3,407.30,30.1,407.43,58.604,407.58,68.8,407.71,24.00,407.83,0.56,407.95,0.00,408.09,0,408.23,0.60834,
,408.35,0,408.46,649,408.55,25.5,408.68,15.3,408.80,30.1,408.93,58.604,409.07,68.8,409.21,24.00,409.33,0.56,409.46,0.00,409.59,0,409.73,0.60834,
,409.86,0,409.97,650,410.07,25.5,410.19,15.3,410.30,29.5,410.45,58.664,410.59,68.8,410.72,24.00,410.86,0.56,410.97,0.00,411.12,0,411.24,0.61191,
,411.37,0,411.50,652,411.60,25.5,411.72,15.3,411.83,30.3,411.96,58.664,412.12,68.8,412.24,24.00,412.37,0.56,412.49,0.00,412.63,0,412.76,0.61072,
,412.87,0,413.00,653,413.10,25.5,413.21,15.3,413.33,30.0,413.46,58.624,413.61,68.8,413.74,24.00,413.88,0.56,413.98,0.00,414.13,0,414.25,0.61548,
,414.37,0,414.49,655,414.60,25.1,414.71,15.3,414.83,30.3,414.96,58.624,415.12,68.8,415.23,24.00,415.38,0.57,415.49,0.00,415.63,0,415.76,0.62018,
,415.87,0,415.99,656,416.10,25.1,416.18,15.3,416.31,29.8,416.45,58.544,416.59,68.8,416.72,24.00,416.86,0.56,416.97,0.00,417.12,0,417.25,0.62018,
,417.38,0,417.47,658,417.61,24.7,417.69,15.3,417.81,30.0,417.95,58.544,418.09,68.8,418.22,24.00,418.37,0.56,418.47,0.00,418.62,0,418.75,0.62253,
,418.87,0,418.99,659,419.09,25.5,419.21,15.3,419.33,29.9,419.46,58.564,419.61,69.2,419.72,24.00,419.85,0.57,419.96,0.00,420.11,0,420.22,0.62381,
,420.36,0,420.44,661,420.56,25.5,420.66,15.3,420.78,30.2,420.92,58.544,421.06,69.2,421.19,24.00,421.31,0.56,421.44,0.00,421.57,0,421.71,0.63074,
,421.85,0,421.93,662,422.05,24.7,422.15,15.3,422.28,29.8,422.41,58.544,422.55,69.2,422.68,24.00,422.81,0.55,422.93,0.00,423.07,0,423.19,0.63098,
,423.30,0,423.43,664,423.52,25.1,423.61,15.3,423.74,30.1,423.91,58.544,424.05,69.2,424.16,24.00,424.29,0.56,424.42,0.00,424.55,0,424.70,0.63074,
,424.83,0,424.92,665,425.05,25.1,425.14,15.3,425.27,29.7,425.40,58.484,425.54,69.2,425.67,24.00,425.80,0.55,425.92,0.00,426.06,0,426.20,0.63336,
,426.33,0,426.42,667,426.54,25.1,426.64,15.3,426.77,29.7,426.90,58.484,427.04,69.2,427.17,24.00,427.29,0.56,427.42,0.00,427.55,0,427.69,0.63574,
,427.82,0,427.91,668,428.02,25.1,428.14,15.3,428.25,29.6,428.41,58.544,428.55,69.2,428.68,24.00,428.82,0.56,428.96,0.00,429.10,0,429.25,0.63895,
,429.36,0,429.48,670,429.58,25.5,429.70,15.3,429.81,30.1,429.95,58.544,430.09,69.2,430.22,24.00,430.34,0.55,430.47,0.00,430.60,0,430.75,0.64597,
,430.87,0,430.98,671,431.10,24.7,431.20,15.3,431.32,29.9,431.46,58.544,431.58,69.2,431.70,24.00,431.82,0.56,431.95,0.00,432.08,0,432.21,0.64362,
,432.32,0,432.42,673,432.52,25.5,432.62,15.3,432.76,29.6,432.91,58.544,433.04,69.2,433.18,24.00,433.32,0.57,433.44,0.00,433.57,0,433.72,0.64246,
,433.83,0,433.95,674,434.04,25.5,434.17,15.3,434.28,30.2,434.41,58.544,434.55,69.2,434.68,24.00,434.81,0.57,434.92,0.00,435.05,0,435.17,0.64169,
,435.30,0,435.39,676,435.50,23.1,435.61,15.3,435.72,27.8,435.87,58.544,436.00,69.2,436.14,24.00,436.27,0.51,436.39,0.00,436.53,0,436.67,0.66251,
,436.78,0,436.90,677,437.00,24.7,437.12,15.3,437.24,28.5,437.40,58.484,437.54,69.2,437.67,24.00,437.79,0.52,437.92,0.00,438.05,0,438.19,0.67267,
,438.30,0,438.43,679,438.52,24.7,438.65,15.3,438.76,28.4,438.90,58.484,439.04,69.2,439.16,24.00,439.29,0.53,439.43,0.00,439.56,0,439.68,0.67352,
,439.78,0,439.90,680,440.02,24.3,440.14,15.3,440.25,28.1,440.40,58.544,440.54,69.2,440.67,24.00,440.80,0.53,440.92,0.00,441.05,0,441.20,0.67682,
,441.32,0,441.41,682,441.54,24.3,441.63,14.9,441.76,28.2,441.90,58.544,442.04,69.7,442.17,24.00,442.30,0.53,442.42,0.00,442.55,0,442.69,0.67700,
